-468, -1998, -414
-441, -1998, -88
-373, -1998, 107
-385, -1998, 309
-362, -1978, 232
-180, -1702, -59
100, -1675, -85
375, -1455, 304
419, -663, 686
327, 19, 881
327, 19, 881
179, 725, 919
155, 964, 539
-,-,-
-670, -26, -256
-676, 98, -661
-458, -94, -722
-241, -418, -989
-49, -689, -1513
232, -752, -1375
420, -942, -697
420, -942, -697
506, -1174, 149
464, -1287, 585
177, -925, 1252
-114, -330, 1966
-185, -297, 1998
-75, -370, 1998
88, -359, 1998
265, -418, 1940
393, -290, 1622
383, -26, 1951
437, 181, 1998
437, 181, 1998
545, 277, 1998
584, 50, 1868
500, -285, 1553
362, -731, 1428
218, -1143, 1213
66, -1510, 580
-46, -1918, -61
-121, -1998, -605
-259, -1998, -787
-446, -1998, -782
-651, -1997, -711
-773, -1902, -672
-796, -1845, -366
-783, -1818, 114
-815, -1746, 543
-793, -1861, 842
-637, -1861, 923
-423, -1805, 823
-252, -1699, 591
-141, -1473, 644
-70, -939, 875
-70, -939, 875
-37, -465, 877
-11, -3, 850
115, 501, 776
313, 791, 550
395, 902, 504
395, 902, 504
-,-,-
-293, -195, -443
-55, -404, -285
63, -481, -465
173, -246, -1426
349, -518, -1440
492, -623, -611
454, -711, 375
454, -711, 375
210, -868, 1037
3, -764, 1346
-73, -850, 1503
-83, -1121, 1908
-123, -1246, 1998
-177, -1308, 1998
-121, -1198, 1989
38, -1054, 1998
244, -850, 1998
413, -583, 1998
566, -352, 1712
609, -344, 1243
648, -360, 1277
622, -552, 1536
622, -552, 1536
491, -615, 1506
332, -801, 1104
193, -1003, 486
85, -1223, 51
-82, -1494, -114
-261, -1708, -449
-392, -1982, -1003
-432, -1998, -1405
-480, -1998, -1147
-587, -1998, -472
-652, -1998, 5
-667, -1993, 206
-624, -1928, 412
-548, -1882, 707
-410, -1868, 958
-323, -1743, 913
-239, -1361, 882
-174, -928, 1039
-75, -703, 1100
27, -392, 1186
142, 60, 616
142, 60, 616
282, 388, 16
367, 698, -84
-,-,-
-647, -293, 5
-572, -294, -194
-512, -348, -342
-463, -379, -754
-376, -380, -840
-194, -360, -738
-6, -271, -771
106, -529, -760
106, -529, -760
194, -653, -313
287, -554, 372
323, -659, 1037
382, -688, 1471
428, -759, 1592
450, -875, 1344
466, -999, 1381
447, -1217, 1740
394, -1198, 1981
348, -847, 1998
338, -500, 1998
389, -325, 1998
389, -325, 1998
469, -166, 1998
517, -59, 1998
563, 0, 1998
657, -55, 1998
723, -291, 1811
753, -607, 1275
745, -942, 647
601, -1133, -68
601, -1133, -68
354, -1291, -509
98, -1557, -499
-203, -1744, -372
-541, -1892, -248
-757, -1961, -172
-803, -1998, -92
-717, -1998, -44
-597, -1998, 9
-523, -1998, 95
-468, -1998, 219
-333, -1998, 564
-134, -1872, 850
35, -1428, 1038
132, -1020, 900
151, -566, 751
174, -85, 593
202, 336, 482
202, 336, 482
189, 684, 522
99, 898, 554
32, 981, 494
32, 981, 494
34, 913, 419
-,-,-
-572, 48, -242
-444, -43, -420
-317, -402, -499
-317, -402, -499
-245, -572, -732
-211, -598, -489
-173, -611, 250
-198, -813, 451
-217, -1034, 716
-183, -1076, 1066
-122, -1044, 1042
-99, -927, 1025
-152, -820, 1007
-152, -821, 1166
-179, -756, 1490
-206, -594, 1310
-175, -372, 944
-80, -325, 894
-1, -420, 1295
64, -340, 1866
173, 0, 1998
173, 0, 1998
291, 363, 1998
378, 455, 1998
481, 314, 1998
591, 5, 1980
639, 5, 1815
639, -107, 1815
655, -367, 1660
623, -709, 1275
597, -1158, 741
564, -1554, 101
379, -1787, -284
22, -1725, -246
-376, -1659, -81
-584, -1863, 1
-649, -1998, -145
-703, -1998, -159
-758, -1998, 96
-735, -1998, 419
-570, -1998, 797
-375, -1998, 1033
-244, -1998, 1057
-170, -1810, 1018
-37, -1540, 910
47, -1155, 879
47, -1155, 879
105, -679, 772
146, -178, 448
66, 299, 40
-3, 538, -11
-3, 538, -11
28, 615, 269
40, 575, 721
-,-,-
-682, -268, -27
-556, -203, -50
-446, -66, -192
-301, 147, -579
-111, 156, -708
71, -260, -1255
134, -398, -1323
132, -405, -769
67, -430, 53
-5, -927, 482
-5, -927, 482
-69, -1322, 917
-82, -1505, 1258
-25, -1488, 1384
4, -1397, 1447
-39, -1270, 1643
-18, -1176, 1891
63, -1076, 1998
166, -914, 1998
275, -722, 1998
364, -568, 1998
395, -539, 1976
395, -539, 1976
337, -506, 1708
256, -385, 1731
156, -173, 1798
98, -194, 1419
79, -355, 791
82, -604, 327
11, -985, 74
11, -985, 74
-147, -1410, 52
-284, -1596, 102
-332, -1860, 57
-410, -1998, -130
-512, -1998, -135
-553, -1998, -8
-535, -1998, 285
-545, -1934, 141
-579, -1854, -92
-575, -1798, -40
-553, -1924, 487
-555, -1959, 990
-531, -1768, 1275
-387, -1510, 1281
-203, -1107, 1191
-38, -761, 1146
53, -415, 802
94, 118, 376
94, 118, 376
-,-,-
-498, 179, -271
-326, 107, -101
-247, 208, -406
-33, 178, -838
13, -43, -767
58, -463, -500
58, -463, -500
51, -993, -122
-26, -1263, 346
-72, -1562, 403
-34, -1990, 701
15, -1998, 1089
29, -1868, 1058
-47, -1276, 1112
-167, -688, 1323
-145, -362, 1576
-47, -432, 1870
40, -666, 1994
153, -699, 1998
153, -699, 1998
281, -809, 1935
328, -950, 1936
278, -845, 1998
244, -632, 1998
268, -435, 1944
358, -373, 1547
407, -451, 1037
247, -587, 580
50, -777, 253
50, -777, 253
-59, -931, 100
-164, -1136, 102
-448, -1426, 36
-724, -1803, -216
-780, -1998, -121
-743, -1998, 26
-688, -1998, 275
-658, -1998, 399
-660, -1998, 506
-714, -1998, 677
-712, -1824, 857
-640, -1465, 796
-438, -1240, 767
-204, -1006, 720
-14, -868, 652
95, -657, 624
168, -418, 469
168, -418, 469
227, -215, 257
200, 125, -39
158, 346, -43
110, 617, 175
-7, 878, 573
-,-,-
-707, 242, -212
-538, -60, 73
-367, -246, -779
-206, -638, -1257
-151, -856, -1311
-127, -843, -909
-38, -712, -529
-38, -712, -529
20, -749, 21
-27, -794, 527
-72, -905, 833
-8, -1156, 925
60, -1308, 1273
123, -1108, 1707
119, -674, 1884
67, -368, 1783
67, -368, 1783
24, 2, 1674
105, 233, 1945
279, 289, 1998
479, 218, 1998
612, 187, 1995
612, 187, 1995
730, 45, 1998
746, -28, 1916
663, 3, 1767
572, 269, 1849
488, 398, 1797
484, 398, 1515
484, 41, 1515
457, -358, 1075
407, -816, 791
285, -1131, 661
127, -1378, 623
-86, -1564, 563
-165, -1804, 506
-277, -1998, 189
-532, -1998, 109
-767, -1998, 314
-906, -1998, 469
-953, -1859, 534
-971, -1667, 568
-921, -1780, 639
-765, -1813, 705
-595, -1838, 793
-595, -1838, 793
-414, -1626, 1023
-242, -1034, 945
-138, -673, 922
13, -450, 1077
180, -142, 1084
252, 311, 687
261, 632, 78
252, 751, -178
-,-,-
-781, 243, -741
-603, 82, -508
-526, -31, -666
-387, -93, -691
-212, -129, -950
-44, -586, -590
-44, -586, -590
78, -1035, -86
129, -1387, 259
128, -1657, 325
192, -1643, 674
272, -1526, 850
263, -1505, 1238
210, -1147, 1524
123, -862, 1825
79, -778, 1950
123, -768, 1998
164, -650, 1998
219, -392, 1998
219, -392, 1998
295, -135, 1998
433, 7, 1997
561, -52, 1787
599, -270, 1567
581, -432, 1355
552, -496, 1333
515, -659, 1227
361, -782, 1044
243, -1059, 981
243, -1059, 981
220, -1424, 822
46, -1521, 524
-234, -1398, 106
-408, -1510, -297
-466, -1742, -744
-538, -1987, -1004
-587, -1998, -862
-638, -1998, -523
-670, -1998, -291
-716, -1998, -177
-743, -1975, -83
-741, -1873, -22
-661, -1793, 241
-567, -1453, 461
-484, -1032, 655
-355, -897, 1003
-139, -823, 1126
81, -766, 1078
185, -566, 961
326, -5, 706
215, 595, 772
215, 595, 772
99, 862, 611
72, 725, 535
-,-,-
-669, -134, 682
-655, 92, 223
-603, 115, -56
-501, -116, -109
-436, -213, -270
-388, -262, -619
-329, -336, -960
-251, -653, -1034
-166, -985, -465
-131, -1015, 235
-181, -948, 292
-228, -982, 474
-286, -699, 884
-282, -415, 1138
-100, -478, 1376
150, -850, 1725
150, -850, 1725
281, -1111, 1776
377, -1186, 1900
423, -975, 1904
427, -902, 1793
321, -674, 1969
203, -96, 1998
179, 444, 1998
238, 408, 1998
280, 20, 1998
280, 20, 1998
333, -388, 1793
373, -857, 1033
435, -1427, 283
414, -1943, -174
341, -1998, -544
138, -1998, -1152
-228, -1998, -1383
-578, -1998, -1042
-783, -1998, -570
-874, -1962, -197
-864, -1805, 85
-848, -1749, 498
-832, -1879, 721
-676, -1932, 852
-505, -1826, 844
-270, -1650, 696
-71, -1358, 555
111, -1016, 426
216, -501, 622
182, 215, 1053
109, 726, 606
-,-,-
-554, -177, -145
-397, -177, -931
-323, -232, -1412
-168, -412, -1288
-62, -795, -690
-102, -672, -199
-159, -663, 417
-237, -590, 943
-249, -616, 762
-100, -882, 896
-11, -1203, 1277
35, -1168, 1613
-53, -1092, 1383
-115, -761, 1134
-150, -512, 1110
-89, -530, 1552
8, -706, 1932
147, -840, 1998
147, -840, 1998
284, -777, 1998
420, -773, 1998
487, -604, 1953
453, -292, 1644
323, -139, 1260
170, -172, 1059
132, -511, 956
66, -1053, 992
-53, -1274, 788
-112, -1595, 194
-194, -1870, -520
-304, -1998, -781
-556, -1998, -742
-687, -1998, -662
-748, -1998, -612
-758, -1998, -414
-766, -1998, -148
-773, -1998, 243
-719, -1947, 486
-601, -1666, 296
-486, -1443, 146
-385, -1314, 289
-278, -1106, 458
-135, -971, 473
-135, -971, 473
-5, -492, 191
-4, -98, 350
34, 321, 1155
-10, 562, 1417
65, 392, 1032
65, 392, 1032
83, 298, 823
87, 226, 866
-,-,-
-328, -54, -821
-235, -172, -1336
-120, -450, -739
-85, -980, 307
-141, -992, 575
-213, -888, 533
-242, -964, 678
-171, -987, 1179
-92, -1177, 1633
-38, -1312, 1310
43, -1277, 1046
43, -1277, 1046
106, -1308, 1093
139, -1136, 1721
125, -838, 1990
171, -444, 1998
248, -161, 1998
368, -40, 1998
498, -77, 1998
590, 16, 1885
553, 36, 1370
553, 36, 1370
355, -36, 1160
155, -57, 1281
126, -208, 1402
209, -545, 1220
180, -1039, 596
8, -1509, 34
-145, -1792, -277
-276, -1998, -298
-423, -1998, -381
-561, -1998, -479
-630, -1998, -518
-700, -1998, -281
-674, -1998, 10
-606, -1998, 257
-529, -1897, 547
-484, -1678, 767
-348, -1535, 999
-150, -1206, 836
-36, -707, 551
-36, -707, 551
62, -419, 630
159, -166, 690
163, 236, 855
60, 587, 937
-,-,-
-520, 296, 5
-535, 105, -342
-494, -386, -317
-451, -851, -257
-435, -756, -562
-365, -722, -945
-219, -802, -716
-75, -1147, -343
31, -1511, 207
28, -1396, 424
28, -1396, 424
40, -909, 677
89, -629, 1124
106, -716, 1572
181, -774, 1750
241, -765, 1833
307, -762, 1866
326, -752, 1984
371, -909, 1998
371, -909, 1998
470, -696, 1998
516, -627, 1998
570, -463, 1998
652, -241, 1799
591, -245, 1059
485, -504, 612
394, -738, 680
404, -693, 747
363, -822, 514
363, -822, 514
155, -1270, 152
-31, -1626, -60
-120, -1851, -471
-229, -1998, -831
-414, -1998, -1109
-492, -1998, -944
-521, -1998, -660
-570, -1998, -208
-588, -1998, 162
-516, -1998, 325
-367, -1974, 306
-181, -1527, 248
-60, -895, 252
13, -462, 441
16, 27, 709
-75, 495, 975
-78, 600, 891
-78, 600, 891
51, 606, 663
104, 526, 398
171, 172, 504
130, 33, 537
130, 33, 537
-,-,-
-444, -118, -362
-313, -273, -319
-164, -483, -639
-140, -874, -1130
-52, -1030, -865
30, -847, -104
78, -823, 669
72, -917, 1011
70, -1136, 977
99, -1169, 810
99, -1169, 810
215, -1165, 845
339, -1239, 1298
339, -1197, 1835
279, -753, 1998
182, -384, 1998
160, -275, 1998
204, -22, 1998
315, 83, 1998
468, 10, 1993
468, 10, 1993
592, -61, 1626
625, -291, 1277
615, -605, 1117
625, -879, 1049
614, -1147, 926
487, -1258, 569
260, -1263, 95
44, -1347, -511
-112, -1611, -963
-281, -1974, -971
-518, -1998, -879
-706, -1998, -610
-717, -1998, -439
-597, -1998, -289
-562, -1998, -83
-532, -1998, 24
-408, -1998, 47
-238, -1998, 211
-6, -1826, 332
-6, -1826, 332
57, -1153, 699
-,-,-
-929, -328, 0
-866, -413, 85
-830, -439, -205
-665, -426, -234
-488, -439, -479
-273, -519, -528
-159, -405, -862
6, -321, -980
6, -321, -980
150, -186, -769
236, -193, -147
282, -876, 586
230, -1340, 727
229, -1143, 912
274, -1113, 1319
335, -1191, 1640
324, -1468, 1868
377, -1222, 1732
421, -859, 1924
363, -455, 1998
363, -455, 1998
242, -47, 1998
234, -107, 1998
285, -76, 1998
361, -256, 1998
467, -554, 1998
461, -750, 1821
396, -717, 1212
291, -874, 487
243, -1085, -73
243, -1085, -73
260, -1555, -544
193, -1982, -815
-35, -1998, -959
-263, -1998, -945
-430, -1998, -632
-549, -1998, -309
-634, -1998, -29
-640, -1980, 199
-599, -1985, 318
-496, -1996, 511
-406, -1908, 584
-327, -1744, 616
-160, -1577, 472
8, -1381, 488
92, -991, 450
9, -432, 623
-51, 228, 1079
-51, 228, 1079
-88, 711, 782
-,-,-
-403, -170, -463
-377, -288, -413
-377, -288, -413
-313, -361, -500
-268, -493, -591
-170, -799, -692
-53, -1093, -604
31, -1400, -457
121, -1464, 128
102, -1350, 838
5, -1215, 1196
-70, -1071, 1512
-105, -888, 1601
-48, -834, 1485
106, -931, 1449
310, -1040, 1461
452, -1273, 1768
462, -1191, 1869
417, -842, 1810
333, -654, 1871
345, -614, 1988
345, -614, 1988
430, -607, 1998
514, -525, 1974
541, -591, 1528
457, -809, 969
349, -816, 666
167, -867, 442
39, -1126, 126
28, -1492, -380
48, -1941, -857
48, -1941, -857
7, -1998, -1105
-2, -1998, -1120
-82, -1998, -1086
-176, -1998, -872
-260, -1998, -516
-273, -1998, -94
-232, -1906, 96
-225, -1546, 225
-246, -1218, 303
-173, -1079, 432
-39, -904, 504
75, -558, 566
90, 32, 518
44, 614, 512
44, 614, 512
-45, 889, 584
-,-,-
-665, -62, -305
-513, -191, -166
-326, -271, -327
-198, -223, -956
-34, -320, -1357
116, -691, -390
140, -739, 344
184, -904, 395
184, -904, 395
245, -1291, 476
330, -1667, 621
304, -1761, 1257
244, -1637, 1698
198, -1333, 1760
184, -1007, 1620
182, -750, 1823
208, -383, 1998
215, -122, 1998
271, 25, 1989
322, 47, 1710
322, 47, 1710
405, -191, 1592
477, -267, 1597
447, -320, 1930
373, -125, 1986
233, -109, 1792
169, -297, 1462
240, -617, 1139
334, -863, 740
263, -874, 329
263, -874, 329
44, -1007, 248
-138, -1115, 405
-143, -1282, 463
-190, -1688, 164
-349, -1987, -169
-420, -1998, -253
-394, -1998, -268
-422, -1998, -169
-542, -1998, 101
-594, -1998, 331
-631, -1776, 474
-604, -1419, 214
-543, -1131, 126
-407, -949, 225
-256, -835, 322
-141, -566, 287
-130, -109, 397
-148, 188, 160
-180, 357, 361
-,-,-
-739, 247, -168
-766, 219, -396
-518, -53, -125
-518, -53, -125
-243, -80, -323
-38, -323, -1072
79, -663, -1527
172, -797, -1450
134, -944, -815
-15, -1039, -199
-60, -954, 169
-58, -993, 6
-40, -1183, 356
-72, -1151, 1094
-217, -707, 1935
-396, -641, 1998
-463, -595, 1998
-375, -525, 1998
-273, -406, 1998
-273, -406, 1998
-178, -334, 1998
-139, -68, 1998
-97, 63, 1984
-58, 35, 1878
-54, -124, 1804
-79, -296, 1649
-88, -291, 1596
-97, -465, 1556
-102, -758, 1138
-83, -1115, 499
-140, -1493, -319
-422, -1624, -675
-733, -1745, -455
-890, -1968, 8
-1020, -1998, 228
-1148, -1998, 153
-1142, -1974, 113
-1010, -1998, 233
-902, -1998, 219
-736, -1998, 13
-513, -1732, -103
-341, -1075, -136
-275, -415, 321
-196, 138, 759
-196, 138, 759
-61, 406, 856
53, 612, 834
140, 754, 815
-,-,-
-486, -209, -354
-311, -695, -274
-195, -909, -359
-154, -822, -547
-135, -776, -358
-135, -776, -358
-132, -822, 374
-158, -936, 1085
-183, -798, 1177
-233, -603, 1311
-305, -571, 1466
-287, -516, 1842
-246, -403, 1998
-242, -212, 1998
-236, -65, 1998
-185, -40, 1998
-80, -96, 1998
71, -247, 1990
173, -337, 1858
187, -262, 1609
78, -176, 1385
78, -176, 1385
-53, -137, 1146
-86, -228, 884
-88, -747, 620
-185, -1261, 336
-302, -1564, -35
-445, -1877, -266
-575, -1998, -144
-702, -1998, 24
-798, -1998, 56
-813, -1998, 54
-759, -1998, 73
-648, -1971, 151
-591, -1723, 313
-606, -1097, 500
-693, -711, 699
-641, -564, 602
-641, -564, 602
-496, -487, 522
-308, -491, 533
-,-,-
-728, -254, 83
-647, -121, -184
-570, -275, -59
-570, -275, -59
-504, -512, -83
-451, -624, -184
-471, -555, -78
-354, -507, 80
-287, -549, -42
-228, -625, -138
-192, -586, 45
-123, -433, 458
-101, -232, 894
-142, -206, 1376
-203, -260, 1059
-180, -384, 1158
-126, -348, 1553
-137, -424, 1797
-187, -357, 1906
-225, -428, 1930
-225, -428, 1930
-271, -406, 1998
-230, -309, 1998
-89, -260, 1998
30, -188, 1996
45, -129, 1716
-43, 22, 1451
-125, 177, 1373
-201, 181, 1218
-166, -99, 1146
-56, -611, 1000
-46, -1196, 741
-46, -1196, 741
-215, -1388, 400
-414, -1422, 95
-590, -1602, -106
-719, -1762, -179
-787, -1794, -111
-824, -1774, 60
-843, -1644, 327
-828, -1376, 431
-801, -1132, 657
-755, -967, 909
-745, -821, 1187
-667, -711, 1209
-456, -644, 1286
-251, -405, 949
-174, -105, 736
-182, 297, 981
-134, 526, 853
-,-,-
-537, -25, 91
-511, 36, -287
-511, 36, -287
-429, -337, -15
-322, -811, 512
-259, -603, 366
-149, -320, 316
-163, -441, 88
-123, -659, 315
-79, -689, 661
-62, -744, 1114
-1, -630, 1157
-1, -630, 1157
8, -714, 1157
92, -898, 1325
142, -977, 1681
87, -653, 1990
14, -405, 1998
4, -291, 1998
4, -291, 1998
33, -336, 1998
84, -465, 1998
115, -474, 1998
141, -387, 1864
166, -397, 1707
185, -429, 1495
159, -514, 1249
50, -616, 1057
50, -616, 1057
-75, -611, 747
-146, -752, 319
-221, -1121, -54
-331, -1391, -261
-433, -1617, -360
-542, -1802, -330
-663, -1781, -143
-746, -1658, 98
-849, -1493, 253
-878, -1379, 437
-808, -1334, 600
-675, -1292, 785
-558, -1208, 966
-497, -987, 1192
-379, -865, 1252
-218, -747, 1140
-80, -617, 1251
16, -277, 1200
14, 277, 994
14, 277, 994
30, 582, 668
66, 548, 393
-,-,-
-198, -587, -144
-264, -415, 90
-186, -166, 343
-186, -166, 343
-184, -472, 67
-62, -1095, 609
-20, -1127, 954
3, -815, 1062
-86, -672, 1386
-218, -512, 1723
-196, -821, 1670
-131, -890, 1544
-44, -1031, 1662
58, -1032, 1628
106, -914, 1662
42, -817, 1621
42, -817, 1621
5, -556, 1806
-6, -322, 1898
-45, -171, 1874
-57, -104, 1758
-16, -174, 1497
72, -513, 1204
101, -925, 1041
-4, -972, 932
-4, -972, 932
-129, -889, 750
-231, -1067, 181
-311, -1404, -186
-417, -1858, -301
-495, -1998, -396
-574, -1998, -360
-643, -1979, -235
-665, -1716, 98
-646, -1403, 427
-580, -1180, 603
-535, -1062, 734
-537, -1046, 826
-565, -1087, 836
-513, -974, 1101
-360, -763, 1076
-185, -540, 1106
-108, -18, 1041
-64, 379, 573
12, 350, 154
12, 350, 154
176, 279, 344
-,-,-
-443, -192, -300
-341, -501, -216
-339, -552, -34
-272, -405, 30
-254, -276, 423
-234, -493, 499
-58, -1217, 256
8, -1583, 464
8, -1583, 464
130, -1317, 918
243, -1127, 1340
190, -802, 1895
102, -865, 1998
155, -861, 1998
209, -791, 1975
263, -889, 1992
327, -805, 1983
316, -490, 1770
175, -393, 1358
175, -393, 1358
61, -344, 1204
115, -375, 1099
180, -571, 936
15, -724, 839
-186, -623, 749
-282, -574, 551
-314, -722, 370
-422, -1077, 331
-545, -1289, 239
-580, -1564, 0
-580, -1564, 0
-583, -1831, -153
-635, -1989, 17
-634, -1974, 135
-572, -1861, 273
-518, -1716, 406
-506, -1465, 670
-467, -1279, 882
-392, -1159, 1016
-264, -1021, 1118
-172, -625, 1177
-168, -311, 1087
-231, -134, 951
-180, -95, 1028
-89, -115, 1029
-17, -112, 956
19, -48, 820
59, 367, 728
-,-,-
-248, -170, -256
-259, -470, 165
-265, -399, 388
-265, -358, 575
-230, -609, 518
-230, -609, 518
-174, -1065, 587
-154, -1050, 709
-146, -1028, 1033
-202, -998, 950
-209, -782, 800
-153, -682, 869
-45, -726, 1041
48, -924, 1322
71, -917, 1373
64, -664, 1132
24, -526, 1034
30, -531, 1304
30, -531, 1304
79, -624, 1777
155, -611, 1966
219, -459, 1673
201, -432, 1477
181, -490, 1528
141, -419, 1630
114, -359, 1530
61, -245, 1369
9, -285, 1145
9, -285, 1145
12, -563, 656
0, -1155, 331
-139, -1551, 337
-320, -1523, 194
-434, -1552, -53
-569, -1638, -255
-718, -1754, -166
-751, -1826, 25
-719, -1732, 231
-691, -1523, 249
-671, -1344, 313
-633, -1183, 697
-578, -1090, 1042
-501, -995, 1027
-434, -832, 946
-434, -832, 946
-371, -712, 927
-242, -764, 943
-115, -830, 929
-34, -579, 1027
-70, -103, 846
-119, 132, 682
-129, 347, 436
-106, 462, 338
-115, 501, 444
-,-,-
-244, -11, 215
-193, -76, -177
-252, 0, -804
-100, -239, -430
-33, -683, 595
-89, -1065, 1260
-146, -1226, 1098
-117, -1283, 890
-17, -1288, 844
-17, -1288, 844
39, -1236, 1192
-4, -698, 1472
-23, -402, 1399
37, -583, 1534
95, -692, 1829
102, -511, 1855
128, -183, 1564
190, -59, 1422
258, -162, 1401
258, -162, 1401
310, -340, 1305
225, -407, 1397
71, -58, 1816
-24, 350, 1969
11, 80, 1808
102, -575, 1329
106, -1082, 895
35, -1205, 583
35, -1205, 583
-181, -1205, 197
-405, -1300, -145
-564, -1606, -189
-637, -1964, -223
-675, -1998, -51
-715, -1998, 74
-713, -1889, 242
-658, -1652, 403
-584, -1429, 533
-501, -1206, 750
-412, -1068, 966
-346, -964, 1153
-321, -671, 1263
-372, -423, 1328
-365, -218, 1225
-330, -29, 974
-223, -62, 756
-,-,-
-429, 122, 106
-478, 244, 144
-356, 54, 154
-356, 54, 154
-300, -296, -6
-232, -519, -149
-193, -630, -33
-174, -639, 128
-140, -765, 342
-84, -1010, 658
-48, -1083, 1000
-14, -992, 1012
-30, -794, 1378
-19, -603, 1670
76, -941, 1690
76, -941, 1690
124, -886, 1920
130, -807, 1998
151, -592, 1998
204, -385, 1893
255, -332, 1639
317, -370, 1512
383, -420, 1471
389, -280, 1334
345, -64, 1288
249, 39, 1417
249, 39, 1417
170, -69, 1425
117, -403, 1330
19, -763, 1142
-122, -1025, 735
-329, -1295, 542
-545, -1575, 461
-707, -1793, 326
-765, -1789, 34
-793, -1851, -196
-765, -1952, -82
-756, -1984, 239
-745, -1779, 501
-705, -1383, 730
-680, -1196, 1039
-614, -1072, 1263
-446, -1008, 1248
-229, -831, 1105
-61, -534, 653
-61, -534, 653
55, -363, 331
47, -38, 414
40, 375, 757
36, 537, 653
36, 537, 653
49, 475, 366
-,-,-
-200, -512, 69
-209, -441, 122
-219, -427, 202
-227, -492, 351
-151, -705, 423
-82, -963, 773
-81, -1015, 1022
-60, -831, 935
-42, -717, 881
-42, -717, 881
-73, -632, 1143
-75, -471, 1545
-95, -354, 1667
-32, -458, 1669
58, -427, 1451
143, -444, 1359
198, -540, 1549
261, -549, 1720
284, -443, 1685
284, -443, 1685
265, -190, 1718
239, -127, 1605
240, -231, 1593
284, -392, 1627
348, -512, 1442
342, -611, 1047
138, -615, 651
-45, -644, 303
-148, -916, 64
-245, -1238, 83
-245, -1238, 83
-409, -1389, 246
-598, -1365, 370
-696, -1543, 340
-688, -1798, 307
-643, -1987, 111
-591, -1998, 187
-537, -1996, 354
-545, -1830, 699
-574, -1507, 889
-591, -1209, 981
-538, -1056, 987
-488, -996, 1019
-387, -992, 1139
-227, -707, 959
-178, -242, 622
-234, -1, 776
-269, 310, 727
-243, 406, 557
-243, 406, 557
-,-,-
-297, -177, -147
-263, -587, -940
-221, -1266, -771
-137, -1194, 165
-156, -712, 939
-237, -587, 1097
-209, -811, 768
-81, -1002, 1014
-22, -970, 1234
25, -668, 1173
30, -396, 1063
34, -393, 1171
50, -486, 1407
50, -486, 1407
102, -677, 1671
151, -566, 1992
183, -387, 1998
221, -403, 1962
281, -515, 1849
319, -511, 1714
369, -437, 1569
413, -311, 1452
425, -221, 1419
395, -180, 1241
395, -180, 1241
301, -243, 1049
190, -486, 1006
92, -700, 981
-23, -743, 932
-135, -903, 805
-243, -1415, 648
-330, -1939, 477
-447, -1998, 291
-604, -1998, 149
-691, -1998, 217
-706, -1984, 331
-675, -1787, 289
-659, -1377, 218
-640, -1077, 298
-622, -868, 401
-601, -694, 552
-601, -694, 552
-609, -577, 617
-615, -463, 642
-469, -463, 697
-294, -346, 718
-241, -84, 1060
-159, 154, 1301
-46, 85, 952
0, -6, 538
-,-,-
-757, -142, 371
-572, -260, 471
-521, -260, 117
-499, -192, -160
-412, -191, -598
-266, -385, -723
-236, -655, -511
-238, -777, 35
-220, -812, 352
-188, -765, 263
-109, -719, 165
22, -842, 358
121, -989, 957
121, -989, 957
128, -774, 1537
111, -573, 1457
157, -491, 1343
181, -299, 1665
244, -315, 1998
307, -302, 1998
385, -248, 1998
397, -64, 1998
420, 109, 1998
420, 109, 1998
455, 128, 1943
472, 17, 1571
412, -209, 1265
322, -454, 1130
274, -632, 1086
193, -842, 952
9, -1033, 853
9, -1033, 853
-180, -1264, 466
-284, -1666, 212
-389, -1991, 225
-552, -1998, 170
-674, -1998, 40
-740, -1998, 1
-757, -1998, 217
-693, -1879, 585
-633, -1514, 719
-578, -1198, 821
-579, -908, 871
-526, -786, 849
-432, -758, 828
-307, -744, 797
-210, -535, 485
-210, -535, 485
-187, -242, 407
-173, 114, 432
-113, 250, 751
-44, 332, 673
23, 475, 439
-25, 661, 221
-25, 661, 221
-57, 599, 291
-81, 428, 576
-116, 304, 806
-192, 178, 894
-304, 79, 866
-,-,-
-535, -536, 139
-535, -536, 139
-413, -456, 93
-338, -327, -342
-267, -243, -938
-143, -395, -628
-146, -538, 362
-211, -298, 774
-212, -322, 693
-181, -614, 470
-105, -921, 523
-3, -1182, 971
38, -1151, 1585
-25, -717, 1703
0, -538, 1898
0, -538, 1898
102, -414, 1831
250, -359, 1854
371, -284, 1995
429, -122, 1998
476, 75, 1998
486, 143, 1831
486, 44, 1818
486, 44, 1818
493, -147, 1914
467, -285, 1807
367, -482, 1545
262, -757, 1054
152, -1294, 434
-41, -1861, 9
-281, -1998, -199
-535, -1998, -47
-710, -1998, 136
-815, -1998, 346
-827, -1962, 412
-827, -1962, 412
-791, -1623, 543
-674, -1348, 590
-518, -1294, 825
-370, -1255, 920
-237, -1024, 961
-146, -714, 889
-103, -436, 884
-93, -10, 1045
-86, 372, 999
-46, 605, 546
-,-,-
-399, -216, -3
-365, -31, -183
-365, -31, -183
-265, -164, -319
-222, -697, -296
-230, -1146, -171
-197, -1184, 334
-179, -1087, 848
-134, -850, 1013
-119, -686, 1119
-123, -474, 1259
-149, -229, 1185
-101, -225, 1334
-85, -221, 1840
-29, -257, 1993
34, -438, 1854
45, -624, 1827
-37, -267, 1610
6, 33, 1888
6, 33, 1888
79, 78, 1998
192, 73, 1998
